measure_date,ghi,gti,prod,gti_2,gti_3,gti_4,gti_5,temperature,temperature_cell
2025-09-01 00:00:00+00:00,,,0.0,,,,,15.2,
2025-09-01 00:05:00+00:00,,,0.0,,,,,,12.25
2025-09-01 00:10:00+00:00,,,0.0,,,,,,12.1
2025-09-01 00:15:00+00:00,,,0.0,,,,,,11.85
2025-09-01 00:20:00+00:00,,,0.0,,,,,,11.7
2025-09-01 00:25:00+00:00,,,0.0,,,,,,
2025-09-01 00:30:00+00:00,,,0.0,,,,,,11.35
2025-09-01 00:35:00+00:00,,,0.0,,,,,,
2025-09-01 00:40:00+00:00,,,0.0,,,,,,11.45
2025-09-01 00:45:00+00:00,,,0.0,,,,,,11.75
2025-09-01 00:50:00+00:00,,,0.0,,,,,,12.2
2025-09-01 00:55:00+00:00,,,0.0,,,,,,12.65
2025-09-01 01:00:00+00:00,,,0.0,,,,,14.6,13.0
2025-09-01 01:05:00+00:00,,,0.0,,,,,,13.3
2025-09-01 01:10:00+00:00,,,0.0,,,,,,13.65
2025-09-01 01:15:00+00:00,,0.06512006,0.0,,0.1953602,,,,13.8
2025-09-01 01:20:00+00:00,,0.06512006,0.0,,0.1953602,,,,13.95
2025-09-01 01:25:00+00:00,,0.06512006,0.0,,0.1953602,,,,14.2
2025-09-01 01:30:00+00:00,,,0.0,,,,,,14.4
2025-09-01 01:35:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 01:40:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 01:45:00+00:00,,0.06512006,0.0,,0.1953602,,,,14.3
2025-09-01 01:50:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 01:55:00+00:00,,0.06512006,0.0,,0.1953602,,,,14.233334
2025-09-01 02:00:00+00:00,,,0.0,,,,,15.4,14.133333
2025-09-01 02:05:00+00:00,,,0.0,,,,,,14.0
2025-09-01 02:10:00+00:00,,,0.0,,,,,,14.05
2025-09-01 02:15:00+00:00,,,0.0,,,,,,
2025-09-01 02:20:00+00:00,,,0.0,,,,,,
2025-09-01 02:25:00+00:00,,0.06512006,0.0,,0.1953602,,,,13.9
2025-09-01 02:30:00+00:00,,0.06512006,0.0,,0.1953602,,,,13.8
2025-09-01 02:35:00+00:00,,0.06512006,0.0,,0.1953602,,,,13.7
2025-09-01 02:40:00+00:00,,0.06512006,0.0,,0.1953602,,,,13.6
2025-09-01 02:45:00+00:00,,,0.0,,,,,,
2025-09-01 02:50:00+00:00,,,0.0,,,,,,13.54
2025-09-01 02:55:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 03:00:00+00:00,,0.06512006,0.0,,0.1953602,,,15.3,
2025-09-01 03:05:00+00:00,,,0.0,,,,,,
2025-09-01 03:10:00+00:00,,,0.0,,,,,,
2025-09-01 03:15:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 03:20:00+00:00,,,0.0,,,,,,13.4
2025-09-01 03:25:00+00:00,,,0.0,,,,,,
2025-09-01 03:30:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 03:35:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 03:40:00+00:00,,0.13024013,0.0,,0.3907204,,,,
2025-09-01 03:45:00+00:00,,,0.0,,,,,,
2025-09-01 03:50:00+00:00,,0.06512006,0.0,,0.1953602,,,,13.333333
2025-09-01 03:55:00+00:00,,,0.0,,,,,,
2025-09-01 04:00:00+00:00,,0.06512006,0.0,,0.1953602,,,15.5,
2025-09-01 04:05:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 04:10:00+00:00,,,0.0,,,,,,
2025-09-01 04:15:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 04:20:00+00:00,,,0.0,,,,,,
2025-09-01 04:25:00+00:00,,,0.0,,,,,,
2025-09-01 04:30:00+00:00,,,0.0,,,,,,
2025-09-01 04:35:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 04:40:00+00:00,,,0.0,,,,,,13.34
2025-09-01 04:45:00+00:00,,0.0,0.0,,0.0,,,,13.366667
2025-09-01 04:50:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 04:55:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 05:00:00+00:00,,0.06512006,0.0,,0.1953602,,,13.9,
2025-09-01 05:05:00+00:00,,0.06512006,0.0,,0.1953602,,,,13.34
2025-09-01 05:10:00+00:00,,0.06512006,0.0,,0.1953602,,,,
2025-09-01 05:15:00+00:00,,0.083725795,0.0,,0.1953602,,0.1953602,,
2025-09-01 05:20:00+00:00,,0.30389363,0.0,0.20827699,0.91168094,0.23443224,0.17365351,,13.233334
2025-09-01 05:25:00+00:00,0.26048025,0.7814408,0.0,0.4507802,1.0158731,0.6698064,0.4972805,,
2025-09-01 05:30:00+00:00,0.8930752,1.983202,0.02904206,1.2072452,2.5006106,1.7094017,1.953602,,
2025-09-01 05:35:00+00:00,3.3388834,4.892499,2.9439595,2.8593297,6.056166,4.901765,4.2197804,,13.14
2025-09-01 05:40:00+00:00,10.884354,11.670305,87.69044,6.8408527,12.600733,11.754172,11.200651,,
2025-09-01 05:45:00+00:00,12.45964,13.721728,130.9048,8.973687,14.776335,13.675214,13.3446045,,13.2
2025-09-01 05:50:00+00:00,26.040365,27.741148,341.3037,19.506136,28.193562,27.488329,27.328722,,13.35
2025-09-01 05:55:00+00:00,34.413452,36.271877,499.61307,25.267006,36.11993,36.597477,36.83428,,13.55
2025-09-01 06:00:00+00:00,37.70452,40.369015,551.8068,33.704494,40.765163,39.931625,41.193092,15.3,13.7
2025-09-01 06:05:00+00:00,40.287613,43.725166,591.91125,40.00222,44.151405,42.849003,44.151405,,
2025-09-01 06:10:00+00:00,44.802605,47.192894,632.635,43.631657,46.39805,47.036724,48.475376,,
2025-09-01 06:15:00+00:00,46.921967,48.832157,692.326,46.2029,47.70341,50.102375,48.97029,,13.6
2025-09-01 06:20:00+00:00,50.67343,52.28091,736.8331,49.58911,53.235653,53.724052,50.91387,,
2025-09-01 06:25:00+00:00,60.450027,62.598473,905.76666,55.918545,62.54317,63.356815,61.48962,,
2025-09-01 06:30:00+00:00,63.06227,66.89278,972.7137,59.25034,66.74807,68.4877,65.901505,,13.7
2025-09-01 06:35:00+00:00,61.73382,66.76109,955.7142,64.38869,65.96071,68.18071,65.91453,,13.8
2025-09-01 06:40:00+00:00,53.919415,59.314613,824.8281,63.083332,59.3895,59.584858,58.4127,,13.7
2025-09-01 06:45:00+00:00,52.146145,54.01822,722.17413,60.244354,55.833946,53.137974,53.280052,,13.55
2025-09-01 06:50:00+00:00,59.7151,60.39781,809.3864,59.894222,62.875927,60.23606,59.3895,,
2025-09-01 06:55:00+00:00,83.50476,79.5997,1117.4381,66.75257,84.89152,78.46968,77.98779,,13.65
2025-09-01 07:00:00+00:00,106.54235,107.54652,1678.2072,83.437965,110.592476,106.66667,105.263626,16.1,14.05
2025-09-01 07:05:00+00:00,49.594543,54.292934,829.09314,65.802734,53.872528,54.85113,52.792336,16.15,14.4
2025-09-01 07:10:00+00:00,98.25768,96.38041,1559.4541,101.87652,100.734825,95.93689,95.67961,,14.55
2025-09-01 07:15:00+00:00,97.01588,107.864876,1841.5295,80.33222,106.1392,106.87352,108.52259,,14.8
2025-09-01 07:20:00+00:00,76.10168,85.617256,1427.7927,89.3598,83.55165,85.258446,86.76998,,14.8
2025-09-01 07:25:00+00:00,64.40375,68.97718,1086.7375,88.7458,69.35287,68.25886,69.7715,,14.7
2025-09-01 07:30:00+00:00,71.446014,74.546196,1163.543,81.087326,76.31258,73.06471,75.47416,,14.65
2025-09-01 07:35:00+00:00,76.32072,79.85167,1256.5447,74.71887,80.843605,77.94872,80.68376,,14.85
2025-09-01 07:40:00+00:00,79.31624,79.42675,1250.214,76.973724,81.1179,77.64172,80.60562,,14.966666
2025-09-01 07:45:00+00:00,90.12617,91.797585,1478.583,85.88026,93.66436,89.388145,93.115776,,15.1
2025-09-01 07:50:00+00:00,92.6909,98.05686,1638.0398,88.765884,98.2129,96.3777,98.91738,,15.3
2025-09-01 07:55:00+00:00,72.35432,81.8899,1387.8961,86.42001,80.76021,81.14552,82.0868,,15.2
2025-09-01 08:00:00+00:00,50.954536,57.58929,922.27856,78.21071,57.100994,56.61894,59.09646,16.7,14.9
2025-09-01 08:05:00+00:00,45.90965,46.720688,733.195,64.19306,48.05861,45.323566,46.984127,,14.65
2025-09-01 08:10:00+00:00,50.871796,50.135597,778.20544,53.98374,52.030933,48.25397,50.59829,,14.5
2025-09-01 08:15:00+00:00,58.4127,55.118523,887.49646,51.198673,56.71457,53.41706,55.837498,,14.6
2025-09-01 08:20:00+00:00,67.20391,58.66975,958.84357,53.974373,60.344593,54.407814,60.21978,,14.7
2025-09-01 08:25:00+00:00,88.05275,61.22775,1029.2126,58.35056,66.16965,55.20321,63.659515,,14.85
2025-09-01 08:30:00+00:00,129.95961,78.81345,1447.6227,68.66651,86.7249,77.84352,81.926254,,15.15
2025-09-01 08:35:00+00:00,158.50224,101.717545,1990.7856,83.57022,118.779,112.30867,113.983795,,15.65
2025-09-01 08:40:00+00:00,163.79868,,2255.1028,,135.73026,130.18315,133.4425,,16.15
2025-09-01 08:45:00+00:00,140.72446,,2176.7341,,123.37387,122.65365,124.95949,,16.433332
2025-09-01 08:50:00+00:00,122.29549,,1715.9868,,101.89988,100.10815,102.30363,,16.3
2025-09-01 08:55:00+00:00,105.99919,,1589.7268,,94.275246,93.772896,97.128494,,16.2
2025-09-01 09:00:00+00:00,70.04177,,1070.6971,,63.936066,65.082855,66.901985,16.1,16.05
2025-09-01 09:05:00+00:00,58.087097,,875.5294,,53.57966,51.705334,54.844803,,15.8
2025-09-01 09:10:00+00:00,46.94814,,647.1026,,42.553005,42.145706,40.04884,,15.6
2025-09-01 09:15:00+00:00,42.67225,,562.8314,,36.22208,36.293587,35.058277,,15.4
2025-09-01 09:20:00+00:00,59.761616,,660.2289,,44.222446,39.879528,41.383804,,
2025-09-01 09:25:00+00:00,95.996994,,1011.82544,,65.87257,59.3895,60.216022,,15.4
2025-09-01 09:30:00+00:00,136.70872,,1719.8839,,105.81545,99.06933,98.08477,,15.7
2025-09-01 09:35:00+00:00,182.39847,,2464.581,,151.38913,143.42564,140.11835,,16.25
2025-09-01 09:40:00+00:00,262.39667,,3497.3394,,228.49701,212.96216,210.6355,,17.1
2025-09-01 09:45:00+00:00,346.47882,,5701.8364,,337.0414,332.93887,346.0731,,18.4
2025-09-01 09:50:00+00:00,438.32578,,7704.1597,,452.7698,469.77094,456.87238,,20.45
2025-09-01 09:55:00+00:00,436.9846,,7879.1636,,483.48032,484.884,479.2837,,22.25
2025-09-01 10:00:00+00:00,555.6645,,9532.116,,610.35034,554.35266,572.3775,17.4,23.9
2025-09-01 10:05:00+00:00,873.1976,,12999.823,,986.4551,960.78143,879.68353,,27.264
2025-09-01 10:10:00+00:00,951.5319,,13744.442,,1030.1199,993.22626,1012.89923,,32.62963
2025-09-01 10:15:00+00:00,933.68427,,13348.149,,945.3986,947.37396,1007.8633,,37.907692
2025-09-01 10:20:00+00:00,396.66345,,8655.428,,395.18283,393.476,403.98535,,38.81579
2025-09-01 10:25:00+00:00,397.90967,,6205.0,,392.8844,386.26617,385.9178,,35.125927
2025-09-01 10:30:00+00:00,466.36987,,7959.6055,,488.7478,508.5752,467.176,,32.35
2025-09-01 10:35:00+00:00,207.2609,,4480.299,,217.79657,234.96948,262.22028,,28.776922
2025-09-01 10:40:00+00:00,192.5951,,3685.949,,211.87985,217.25557,219.89745,,23.84074
2025-09-01 10:45:00+00:00,129.32845,,2530.8123,,143.20627,145.00069,150.48317,,20.65
2025-09-01 10:50:00+00:00,120.87468,,1905.5049,,121.81596,113.003136,118.59294,,18.95
2025-09-01 10:55:00+00:00,173.81476,,2704.9434,,171.31136,166.57713,177.68762,,18.666666
2025-09-01 11:00:00+00:00,608.02606,,7278.508,,567.695,493.29233,523.23474,17.9,19.84
2025-09-01 11:05:00+00:00,745.9946,,12544.476,,743.0799,814.09033,807.9785,,25.325
2025-09-01 11:10:00+00:00,208.85507,,4223.6914,,214.64616,217.75148,233.80107,,25.947826
2025-09-01 11:15:00+00:00,500.67813,,6768.663,,515.4977,454.42346,405.22964,,22.16842
2025-09-01 11:20:00+00:00,989.3353,,12620.046,,1017.57654,994.6413,978.0669,,23.804167
2025-09-01 11:25:00+00:00,954.92065,,13901.936,,955.35645,961.9791,964.44824,,28.285185
2025-09-01 11:30:00+00:00,931.59766,,13777.445,,921.61926,923.2723,923.16187,,31.3
2025-09-01 11:35:00+00:00,493.78918,,9597.834,,483.3993,559.3006,614.6423,,32.2125
2025-09-01 11:40:00+00:00,156.06837,,2561.1025,,160.53026,159.43562,159.33578,,27.133333
2025-09-01 11:45:00+00:00,179.22176,,2898.3093,,186.01547,176.53119,185.45628,,21.470371
2025-09-01 11:50:00+00:00,689.9888,,8438.999,,641.2581,565.0442,633.5606,,20.02
2025-09-01 11:55:00+00:00,614.6032,,13007.828,,618.87213,664.6857,666.5143,,23.6125
2025-09-01 12:00:00+00:00,142.338,,4291.3716,,147.70679,151.13902,151.38245,18.5,22.15
2025-09-01 12:05:00+00:00,100.41514,,1749.9751,,104.51771,103.17624,105.14492,,19.5
2025-09-01 12:10:00+00:00,106.15874,,1820.1871,,115.63153,112.332115,118.475105,,17.9
2025-09-01 12:15:00+00:00,133.06578,,2135.6313,,145.8004,136.23804,141.48192,,17.4
2025-09-01 12:20:00+00:00,260.15726,,4110.3037,,272.3772,255.31233,258.98752,,17.75
2025-09-01 12:25:00+00:00,221.05759,,4009.9453,,221.65424,233.47046,229.36734,,18.35
2025-09-01 12:30:00+00:00,98.529495,,1720.7194,,99.9314,103.4521,107.83883,,17.8
2025-09-01 12:35:00+00:00,82.53969,,1419.4922,,87.04048,86.17555,88.90665,,16.9
2025-09-01 12:40:00+00:00,76.73749,,1342.414,,83.53602,81.347984,83.103226,,16.45
2025-09-01 12:45:00+00:00,95.570206,,1678.1586,,106.912674,102.21847,102.658165,,16.15
2025-09-01 12:50:00+00:00,139.14334,,2459.3108,,153.73344,148.53627,147.13629,,16.2
2025-09-01 12:55:00+00:00,224.40875,,3768.3118,,239.88785,229.77365,228.49908,,16.7
2025-09-01 13:00:00+00:00,650.5567,,10080.125,,658.09174,616.74493,585.97595,18.8,18.915384
2025-09-01 13:05:00+00:00,953.7322,,13052.493,,1001.9005,979.45465,976.8265,,23.352
2025-09-01 13:10:00+00:00,861.05005,,13529.789,,913.339,904.2698,928.9703,,27.325926
2025-09-01 13:15:00+00:00,769.65405,,13622.523,,877.79095,939.2768,945.5289,,31.045
2025-09-01 13:20:00+00:00,267.56906,,4601.341,,303.106,290.4541,278.3961,,30.073076
2025-09-01 13:25:00+00:00,331.21066,,5835.9595,,337.64032,348.02667,326.7146,,25.911112
2025-09-01 13:30:00+00:00,176.1136,,3078.2798,,170.43224,173.47986,176.3243,,21.617857
2025-09-01 13:35:00+00:00,128.3339,,2213.6663,,131.19325,129.96782,137.66382,,18.6
2025-09-01 13:40:00+00:00,128.13768,,2140.768,,137.90732,135.22833,138.77086,,17.55
2025-09-01 13:45:00+00:00,164.67361,,2626.2676,,164.92741,166.52829,174.8083,,17.8
2025-09-01 13:50:00+00:00,129.46635,,2140.2798,,125.14774,126.30551,135.46277,,18.066668
2025-09-01 13:55:00+00:00,118.06268,,1734.967,,113.03711,106.68838,103.62231,,18.25
2025-09-01 14:00:00+00:00,190.32591,,2954.4324,,179.86162,180.00188,165.75922,18.3,18.65
2025-09-01 14:05:00+00:00,146.53642,,2037.7108,,149.85756,125.20961,128.40636,,18.65
2025-09-01 14:10:00+00:00,302.82333,,4896.3906,,268.59857,283.7081,273.95288,,18.7
2025-09-01 14:15:00+00:00,204.95628,,3155.5857,,175.71254,179.7151,180.86633,,18.75
2025-09-01 14:20:00+00:00,216.39398,,3387.763,,219.60542,208.23227,209.24106,,18.566668
2025-09-01 14:25:00+00:00,430.2583,,9910.202,,461.14413,478.8053,536.9511,,19.904762
2025-09-01 14:30:00+00:00,210.85376,,5053.0693,,169.00829,180.603,182.5243,,20.9
2025-09-01 14:35:00+00:00,143.56183,,2047.2203,,122.479355,123.5366,127.63533,,19.55
2025-09-01 14:40:00+00:00,282.60663,,4034.3328,,347.0031,260.29492,267.6652,,19.057142
2025-09-01 14:45:00+00:00,794.63513,,13760.984,,1047.2734,1062.5491,1063.1792,,23.61111
2025-09-01 14:50:00+00:00,371.9111,,9889.3955,,435.65326,514.7585,543.04126,,28.1
2025-09-01 14:55:00+00:00,230.62634,,3614.6904,,215.25903,215.18564,233.47714,,26.645454
2025-09-01 15:00:00+00:00,175.12956,,2569.1013,,139.25565,144.79196,150.89043,18.1,23.904348
2025-09-01 15:05:00+00:00,121.68392,,1785.4716,,102.29771,103.99675,108.51834,,21.8
2025-09-01 15:10:00+00:00,124.355644,,1986.2994,,131.13177,127.48425,127.982635,,20.2
2025-09-01 15:15:00+00:00,349.89792,,5026.8486,,460.89227,385.2972,393.01,,20.054546
2025-09-01 15:20:00+00:00,451.0789,,10739.1875,,578.22864,647.8971,667.6585,,23.972727
2025-09-01 15:25:00+00:00,478.7344,,10797.814,,669.72876,636.06024,629.0843,,26.831818
2025-09-01 15:30:00+00:00,412.21002,,10077.032,,606.0073,600.81946,661.77905,,29.468422
2025-09-01 15:35:00+00:00,202.9725,,1908.099,,269.94873,332.8026,313.97873,,30.93913
2025-09-01 15:40:00+00:00,281.9554,,5088.518,,311.25223,335.43347,341.5315,,27.423077
2025-09-01 15:45:00+00:00,181.30989,,3449.4622,,220.31566,251.11777,264.84332,,23.15909
2025-09-01 15:50:00+00:00,104.11917,,1720.3518,,104.09693,98.54648,104.12698,,20.95
2025-09-01 15:55:00+00:00,99.12406,,1529.084,,102.821976,98.763466,106.52601,,19.45
2025-09-01 16:00:00+00:00,208.40425,,4167.5947,,259.95465,258.4315,270.15524,17.9,18.74
2025-09-01 16:05:00+00:00,476.52258,,9902.776,,728.5132,714.43225,660.31744,,20.304546
2025-09-01 16:10:00+00:00,377.85788,,10722.966,,601.8324,666.55273,627.1641,,23.00625
2025-09-01 16:15:00+00:00,298.21344,,9185.399,,532.20624,599.44025,566.54456,,23.35
2025-09-01 16:20:00+00:00,179.51257,,4161.458,,288.5861,307.27814,257.64102,,23.3
2025-09-01 16:25:00+00:00,92.87982,,1968.8167,,118.518524,125.59885,124.67378,,22.2
2025-09-01 16:30:00+00:00,253.53065,,5838.4673,,412.62967,394.79953,411.8772,,21.606667
2025-09-01 16:35:00+00:00,214.27107,,5670.3857,,330.48694,307.01245,245.25845,,23.5
2025-09-01 16:40:00+00:00,312.15555,,9002.317,,547.48944,580.8547,548.7885,,25.3
2025-09-01 16:45:00+00:00,269.1919,,8026.0327,,482.0911,516.7728,481.07812,,27.4
2025-09-01 16:50:00+00:00,198.79175,,6234.015,,376.63818,398.55258,356.53235,,27.75
2025-09-01 16:55:00+00:00,97.086205,,6595.404,,399.58264,435.96582,394.56247,,26.95
2025-09-01 17:00:00+00:00,138.04933,,5928.3496,,358.78653,396.36807,356.4729,18.4,26.45
2025-09-01 17:05:00+00:00,178.82784,,5282.783,,320.75974,358.0233,313.42572,,25.55
2025-09-01 17:10:00+00:00,167.13065,,4764.2256,,288.89432,325.64767,282.26102,,24.45
2025-09-01 17:15:00+00:00,154.82947,,4350.9683,,266.41272,301.874,259.33643,,23.55
2025-09-01 17:20:00+00:00,132.34258,,3628.6116,,243.02809,250.19696,192.35335,,22.65
2025-09-01 17:25:00+00:00,67.01883,,3341.2168,,177.33823,226.50842,218.32588,,22.1
2025-09-01 17:30:00+00:00,65.12006,,2652.6338,,163.19089,165.11192,154.85551,,21.55
2025-09-01 17:35:00+00:00,59.426712,,2318.0962,,147.42662,169.36948,137.89174,,20.85
2025-09-01 17:40:00+00:00,49.057117,,1097.312,,67.06183,74.865425,67.75447,,20.05
2025-09-01 17:45:00+00:00,41.201466,,695.9925,,47.461037,48.931984,44.65376,,19.0
2025-09-01 17:50:00+00:00,33.741497,,530.2375,,36.656677,35.8042,37.17855,,18.35
2025-09-01 17:55:00+00:00,37.483112,,596.0719,,42.176098,41.301445,43.691734,,18.0
2025-09-01 18:00:00+00:00,27.09925,,431.5151,,32.013023,31.127392,32.940735,17.0,17.65
2025-09-01 18:05:00+00:00,18.726671,,276.4893,,22.128983,20.395605,22.093462,,17.1
2025-09-01 18:10:00+00:00,12.665853,,183.89722,,16.280016,15.159951,16.280018,,16.5
2025-09-01 18:15:00+00:00,11.300836,,212.26717,,21.391943,18.217339,23.312984,,15.95
2025-09-01 18:20:00+00:00,12.737485,,205.0023,,18.75458,16.978579,16.068377,,15.6
2025-09-01 18:25:00+00:00,11.401932,,187.61218,,15.238095,13.544973,13.870574,,15.2
2025-09-01 18:30:00+00:00,5.7491717,,78.61601,,7.9012346,6.42518,7.032967,,14.9
2025-09-01 18:35:00+00:00,1.6605617,,15.115762,,3.6467237,2.5006106,2.979243,,14.45
2025-09-01 18:40:00+00:00,0.0,,4.25915,,2.1098902,0.7032967,1.4326415,,14.0
2025-09-01 18:45:00+00:00,,,4.353913,,0.1953602,0.1953602,0.3907204,,13.7
2025-09-01 18:50:00+00:00,,,4.432772,,,,,,13.35
2025-09-01 18:55:00+00:00,,,4.3281136,,,,,,12.95
2025-09-01 19:00:00+00:00,,,4.285102,,,,,16.1,12.56
2025-09-01 19:05:00+00:00,,,2.7832532,,,,,,12.55
2025-09-01 19:10:00+00:00,,,2.5703433,,,,,,12.95
2025-09-01 19:15:00+00:00,,,0.65877247,,,,,,
2025-09-01 19:20:00+00:00,,,0.0,,,,,,13.0
2025-09-01 19:25:00+00:00,,,0.0,,,,,,12.5
2025-09-01 19:30:00+00:00,,,0.0,,,,,,12.0
2025-09-01 19:35:00+00:00,,,0.0,,,,,,
2025-09-01 19:40:00+00:00,,,0.0,,,,,,11.9
2025-09-01 19:45:00+00:00,,,0.0,,,,,,11.7
2025-09-01 19:50:00+00:00,,,0.0,,,,,,11.95
2025-09-01 19:55:00+00:00,,,0.0,,,,,,12.3
2025-09-01 20:00:00+00:00,,,0.0,,,,,15.5,12.3
2025-09-01 20:05:00+00:00,,,0.0,,,,,,12.466666
2025-09-01 20:10:00+00:00,,,0.0,,,,,,12.3
2025-09-01 20:15:00+00:00,,,0.0,,,,,,12.233334
2025-09-01 20:20:00+00:00,,,0.0,,,,,,12.0
2025-09-01 20:25:00+00:00,,,0.0,,,,,,11.7
2025-09-01 20:30:00+00:00,,,0.0,,,,,,
2025-09-01 20:35:00+00:00,,,0.0,,,,,,11.75
2025-09-01 20:40:00+00:00,,,0.0,,,,,,12.0
2025-09-01 20:45:00+00:00,,,0.0,,,,,,12.2
2025-09-01 20:50:00+00:00,,,0.0,,,,,,
2025-09-01 20:55:00+00:00,,,0.0,,,,,,12.15
2025-09-01 21:00:00+00:00,,,0.0,,,,,14.8,
2025-09-01 21:05:00+00:00,,,0.0,,,,,,12.2
2025-09-01 21:10:00+00:00,,,0.0,,,,,,12.3
2025-09-01 21:15:00+00:00,,,0.0,,,,,,
2025-09-01 21:20:00+00:00,,,0.0,,,,,,12.0
2025-09-01 21:25:00+00:00,,,0.0,,,,,,11.65
2025-09-01 21:30:00+00:00,,,0.0,,,,,,11.5
2025-09-01 21:35:00+00:00,,,0.0,,,,,,11.3
2025-09-01 21:40:00+00:00,,,0.0,,,,,,
2025-09-01 21:45:00+00:00,,,0.0,,,,,,11.35
2025-09-01 21:50:00+00:00,,,0.0,,,,,,11.55
2025-09-01 21:55:00+00:00,,,0.0,,,,,,11.9
2025-09-01 22:00:00+00:00,,,0.0,,,,,15.5,12.05
2025-09-01 22:05:00+00:00,,,0.0,,,,,,11.85
2025-09-01 22:10:00+00:00,,,0.0,,,,,,
2025-09-01 22:15:00+00:00,,,0.0,,,,,,11.9
2025-09-01 22:20:00+00:00,,,0.0,,,,,,11.8
2025-09-01 22:25:00+00:00,,,0.0,,,,,,11.45
2025-09-01 22:30:00+00:00,,,0.0,,,,,,11.0
2025-09-01 22:35:00+00:00,,,0.0,,,,,,10.6
2025-09-01 22:40:00+00:00,,,0.0,,,,,,10.4
2025-09-01 22:45:00+00:00,,,0.0,,,,,,10.3
2025-09-01 22:50:00+00:00,,,0.0,,,,,,
2025-09-01 22:55:00+00:00,,,0.0,,,,,,10.15
2025-09-01 23:00:00+00:00,,,0.0,,,,,15.3,9.9
2025-09-01 23:05:00+00:00,,,0.0,,,,,,9.55
2025-09-01 23:10:00+00:00,,,0.0,,,,,,9.4
2025-09-01 23:15:00+00:00,,,0.0,,,,,,9.2
2025-09-01 23:20:00+00:00,,,0.0,,,,,,
2025-09-01 23:25:00+00:00,,,0.0,,,,,,
2025-09-01 23:30:00+00:00,,,0.0,,,,,,9.1
2025-09-01 23:35:00+00:00,,,0.0,,,,,,
2025-09-01 23:40:00+00:00,,,0.0,,,,,,9.0
2025-09-01 23:45:00+00:00,,,0.0,,,,,,8.9
2025-09-01 23:50:00+00:00,,,0.0,,,,,,8.8
2025-09-01 23:55:00+00:00,,,0.0,,,,,,9.15
2025-09-02 00:00:00+00:00,,,0.0,,,,,15.3,9.5
2025-09-02 00:05:00+00:00,,,0.0,,,,,,9.4
2025-09-02 00:10:00+00:00,,,0.0,,0.1953602,,,,9.65
2025-09-02 00:15:00+00:00,,,0.0,,,,,,9.8
2025-09-02 00:20:00+00:00,,,0.0,,,,,,9.85
2025-09-02 00:25:00+00:00,,,0.0,,,,,,9.8
2025-09-02 00:30:00+00:00,,,0.0,,,,,,9.75
2025-09-02 00:35:00+00:00,,,0.0,,,,,,9.9
2025-09-02 00:40:00+00:00,,,0.0,,,,,,10.1
2025-09-02 00:45:00+00:00,,,0.0,,0.1953602,,,,10.5
2025-09-02 00:50:00+00:00,,,0.0,,0.1953602,,,,10.8
2025-09-02 00:55:00+00:00,,,0.0,,,,,,11.05
2025-09-02 01:00:00+00:00,,,0.0,,,,,14.5,11.25
2025-09-02 01:05:00+00:00,,,0.0,,0.1953602,,,,11.233334
2025-09-02 01:10:00+00:00,,,0.0,,,,,,
2025-09-02 01:15:00+00:00,,,0.0,,0.1953602,,,,11.3
2025-09-02 01:20:00+00:00,,,0.0,,0.1953602,,,,11.6
2025-09-02 01:25:00+00:00,,,0.0,,,,,,11.8
2025-09-02 01:30:00+00:00,,,0.0,,,,,,11.55
2025-09-02 01:35:00+00:00,,,0.0,,,,,,11.35
2025-09-02 01:40:00+00:00,,,0.0,,0.1953602,,,,11.2
2025-09-02 01:45:00+00:00,,,0.0,,0.1953602,,,,11.1
2025-09-02 01:50:00+00:00,,,0.0,,0.1953602,,,,10.85
2025-09-02 01:55:00+00:00,,,0.0,,,,,,10.7
2025-09-02 02:00:00+00:00,,,0.0,,,,,14.9,10.6
2025-09-02 02:05:00+00:00,,,0.0,,,,,,10.35
2025-09-02 02:10:00+00:00,,,0.0,,0.0,,,,10.1
2025-09-02 02:15:00+00:00,,,0.0,,,,,,9.85
2025-09-02 02:20:00+00:00,,,0.0,,0.1953602,,,,9.8
2025-09-02 02:25:00+00:00,,,0.0,,,,,,9.9
2025-09-02 02:30:00+00:00,,,0.0,,0.1953602,,,,9.833333
2025-09-02 02:35:00+00:00,,,0.0,,,,,,
2025-09-02 02:40:00+00:00,,,0.0,,,,,,
2025-09-02 02:45:00+00:00,,,0.0,,,,,,9.85
2025-09-02 02:50:00+00:00,,,0.0,,0.1953602,,,,
2025-09-02 02:55:00+00:00,,,0.0,,,,,,
2025-09-02 03:00:00+00:00,,,0.0,,,,,14.7,
2025-09-02 03:05:00+00:00,,,0.0,,,,,,9.7
