horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-07-13 10:30:00+00:00,0,15,12946.730368949167,13388.776758228236,13563.823523979547,13730.16064083296,13829.440358766322,13920.99715574514,13988.878417986429,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13823.615102115173,13998.000000000002
2025-07-13 10:45:00+00:00,1,30,12729.094216614161,13047.565343558508,13169.305113332352,13319.01705330522,13503.937417936084,13577.541044250424,13646.096138605048,13701.308396611657,13756.171507633888,13785.03499223384,13812.131565890326,13839.142125023001,13866.066440395054,13905.090343403905,13974.168303950926,13998.000000000002,13998.000000000002,13998.000000000002,13998.000000000002,13804.710122319728,13670.690381714174
2025-07-13 11:00:00+00:00,2,45,10728.51368232466,11791.389398504276,12635.594936930527,12783.62038560203,12858.05595873778,12986.479263733669,13147.623797126731,13246.101730147222,13332.092228638687,13421.614664661562,13467.236640474872,13507.930105467514,13548.458440370712,13596.238757412564,13645.496948041198,13724.099213215592,13858.61485503895,13959.841931039473,13998.000000000002,13745.546681650943,13078.102993328366
2025-07-13 11:15:00+00:00,3,60,7146.504957621214,9521.792094489321,10404.448924804841,11138.017361678796,12142.823531365744,12533.38255665695,12710.463778527137,12797.546091960588,12934.63683232404,13078.122253088903,13154.225147927822,13265.03811211956,13356.977986495787,13423.065178672354,13484.90866106202,13544.153189996068,13664.495332891098,13814.323123714667,13963.839792282512,13697.353110896613,12416.397440889717
2025-07-13 11:30:00+00:00,4,75,6674.09698059958,8074.4847096502735,8998.548360909395,10032.0387356884,10602.055179065352,11089.566889354266,11632.620541511795,12167.018343666554,12498.207961070271,12738.095255708315,12864.783367860959,13041.031006815903,13169.434162140098,13316.906927207263,13426.534499264133,13498.187291054452,13654.628196331554,13819.33790178922,13998.000000000002,13658.26622893293,11899.148190128088
2025-07-13 11:45:00+00:00,5,90,5235.453378799252,6416.189840803213,7546.005503886015,7976.343871519616,8934.179042633616,9396.774014584293,9886.678038126893,10403.430266858431,10844.90001036453,11418.388416660862,11813.59127172387,12276.782301556075,12615.07578514848,12896.550973105193,13358.469401270197,13661.224260233339,13838.921033133582,13998.000000000002,13998.000000000002,13609.93406774309,10992.243039455148
2025-07-13 12:00:00+00:00,6,105,8410.569721785923,9940.638173089981,10699.412424206897,11937.423501902695,12395.661040500681,12582.680823254655,12692.127998318947,12774.438008607509,12957.942005324478,13063.46504891046,13131.694829904834,13289.295003741237,13325.358339214217,13361.335786778638,13397.227513112637,13464.79887720776,13591.888622208045,13707.822503258953,13772.617168675532,13548.14123112723,12474.819790315267
2025-07-13 12:15:00+00:00,7,120,7521.0816433253485,9786.86573355526,10943.156364575623,12132.403384103367,12447.410228113275,12599.04209045748,12673.382831551766,12765.241719830206,12948.211758151436,13024.430579621227,13077.58343094362,13196.186089412733,13266.516418814848,13315.626642291914,13364.784800594887,13414.133401117866,13463.31886861281,13619.103104519616,13734.018978526678,13501.151862927802,12413.385633478209
2025-07-13 12:30:00+00:00,8,135,7699.5875740715055,9900.100137005991,11024.306414873517,12230.311073229901,12528.530094784792,12679.47970213587,12746.689444742631,12821.812061269748,12924.80766837516,13068.35620241574,13132.895289699862,13252.23254481005,13402.896381691527,13442.677349613206,13479.130139734694,13515.491613674063,13638.412417628413,13765.683510593119,13862.994277229807,13541.052897637619,12508.36869328198
2025-07-13 12:45:00+00:00,9,150,6361.043636124166,8985.79510596601,10413.597785255739,11989.954103956023,12635.934914902,12767.883861289458,12843.539320722468,12909.070731899392,12973.669498761574,13126.225995139748,13193.18609720725,13259.812039998733,13434.118198851369,13541.88159284275,13588.043843832296,13634.049397544777,13719.41490877957,13855.857490219983,13998.000000000002,13644.41235853246,12490.173746645376
