horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-09-18 16:00:00+00:00,0,15,9258.143059370843,9436.010782171263,9680.304858732587,9815.41351972989,9913.709517822434,9985.996487872351,10056.910648039351,10123.979529110384,10190.521634713288,10250.15060727598,10307.939503953301,10368.741710005726,10453.200469987883,10535.053495424301,10612.416579692888,10767.783950342513,10888.941508870288,11019.424587976755,11263.342855944351,9963.930752086448,10098.916538252404
2025-09-18 16:15:00+00:00,1,30,7434.903369183466,7869.634920276219,8020.95701350747,8154.602403985171,8327.292340223286,8484.618629067803,8610.830946980263,8698.93003217444,8779.861330381329,8842.040000418765,8903.848060817143,8983.630310362561,9070.968611407827,9201.191870106055,9346.219910207441,9433.670438096276,9573.727656092346,9779.145645310353,9889.870328216593,8617.748985133248,8769.025205407845
2025-09-18 16:30:00+00:00,2,45,5439.1613603088,6421.378786942052,6629.5950064870385,6800.126575050529,6951.124264009274,7061.986216274744,7177.842428200556,7308.848138366357,7385.197081741285,7462.207249916182,7550.667610425815,7638.55136019816,7725.859836353476,7819.803773217836,7928.142316113286,8064.577549345364,8224.235285918123,8377.647612271488,8520.130421650734,7181.5527314610335,7309.049794826413
2025-09-18 16:45:00+00:00,3,60,4091.8168329943396,5028.731645635402,5256.828500810593,5386.5046795804965,5497.031309336202,5643.594739048387,5733.282967943157,5834.593025760205,5926.06242542813,5976.549058042549,6027.042340365543,6098.448460933503,6192.186511247934,6312.884203561011,6471.085788856981,6590.9302097909185,6711.410311002353,6908.6280938865675,7074.0694644542145,5797.928440212254,5850.626122851077
2025-09-18 17:00:00+00:00,4,75,2765.249642313589,3658.5139244126713,3890.772582537219,4064.176396233048,4144.738311064719,4223.645746970071,4324.3583875796085,4405.831738802717,4498.494899381316,4570.050860676191,4638.215470788738,4705.830361571476,4809.623112085687,4897.54312832446,5015.8308271833,5146.2640084931445,5296.788601877482,5464.589356420067,5656.659784535328,4412.776633891671,4487.7571967951135
2025-09-18 17:15:00+00:00,5,90,1302.6227957569283,2146.5458707896596,2500.3515913891724,2690.6756107741976,2789.9601194780466,2852.544864618222,2954.8451471284525,3058.78747501012,3131.957890868379,3196.9633506103023,3262.645683193126,3328.9508048848743,3390.7475417143187,3472.4520116105505,3541.9950976202886,3619.719931847182,3713.8317959295696,3893.595526082807,4128.48120434401,3063.2390247265043,3044.185218399579
2025-09-18 17:30:00+00:00,6,105,652.6602097429308,899.6031010329102,1300.662429073881,1556.9786237601318,1632.2860054423434,1680.3774279202478,1717.2413708374254,1747.5712682958906,1784.878155409989,1848.07108482556,1929.7061613257831,1973.287613838042,2002.1337680143806,2040.223202973144,2083.8238625468043,2127.3676540942292,2174.289796014255,2232.9305605169425,2368.926351647052,1817.2602672296234,1688.8695319182766
2025-09-18 17:45:00+00:00,7,120,318.0401992557787,410.9020479113487,564.3689114450334,656.5377335298716,753.7657261497988,774.7551648352876,798.4877943854854,813.7343441489833,825.5300221385755,849.4291186729367,869.8416376328054,888.6479192003507,905.539074082318,919.9682958042671,936.8161941507099,969.863814159204,990.3828216056363,1020.1649762030135,1067.4442136969594,823.3457958293536,777.7213604761489
2025-09-18 18:00:00+00:00,8,135,80.77761009323527,109.22444990388169,121.81708507651427,133.15552191742745,144.66733347937054,151.26089224082781,154.55662983149895,156.55950492607423,158.01670260425578,159.90346196802446,161.87899416981963,163.58583225359328,166.1440192810644,167.48472609448802,169.1615586450196,171.91381057592406,174.54932227938076,178.0470659400237,180.9614249857032,157.17036880926153,151.07878529269422
2025-09-18 18:15:00+00:00,9,150,,,,,,,,,,,,,,,,,,,,,
2025-09-18 18:30:00+00:00,10,165,,,,,,,,,,,,,,,,,,,,,
2025-09-18 18:45:00+00:00,11,180,,,,,,,,,,,,,,,,,,,,,
2025-09-18 19:00:00+00:00,12,195,,,,,,,,,,,,,,,,,,,,,
2025-09-18 19:15:00+00:00,13,210,,,,,,,,,,,,,,,,,,,,,
2025-09-18 19:30:00+00:00,14,225,,,,,,,,,,,,,,,,,,,,,
2025-09-18 19:45:00+00:00,15,240,,,,,,,,,,,,,,,,,,,,,
2025-09-18 20:00:00+00:00,16,255,,,,,,,,,,,,,,,,,,,,,
2025-09-18 20:15:00+00:00,17,270,,,,,,,,,,,,,,,,,,,,,
2025-09-18 20:30:00+00:00,18,285,,,,,,,,,,,,,,,,,,,,,
2025-09-18 20:45:00+00:00,19,300,,,,,,,,,,,,,,,,,,,,,
2025-09-18 21:00:00+00:00,20,315,,,,,,,,,,,,,,,,,,,,,
2025-09-18 21:15:00+00:00,21,330,,,,,,,,,,,,,,,,,,,,,
2025-09-18 21:30:00+00:00,22,345,,,,,,,,,,,,,,,,,,,,,
2025-09-18 21:45:00+00:00,23,360,,,,,,,,,,,,,,,,,,,,,
2025-09-18 22:00:00+00:00,24,375,,,,,,,,,,,,,,,,,,,,,
2025-09-18 22:15:00+00:00,25,390,,,,,,,,,,,,,,,,,,,,,
2025-09-18 22:30:00+00:00,26,405,,,,,,,,,,,,,,,,,,,,,
2025-09-18 22:45:00+00:00,27,420,,,,,,,,,,,,,,,,,,,,,
2025-09-18 23:00:00+00:00,28,435,,,,,,,,,,,,,,,,,,,,,
2025-09-18 23:15:00+00:00,29,450,,,,,,,,,,,,,,,,,,,,,
2025-09-18 23:30:00+00:00,30,465,,,,,,,,,,,,,,,,,,,,,
2025-09-18 23:45:00+00:00,31,480,,,,,,,,,,,,,,,,,,,,,
2025-09-19 00:00:00+00:00,32,495,,,,,,,,,,,,,,,,,,,,,
2025-09-19 00:15:00+00:00,33,510,,,,,,,,,,,,,,,,,,,,,
2025-09-19 00:30:00+00:00,34,525,,,,,,,,,,,,,,,,,,,,,
2025-09-19 00:45:00+00:00,35,540,,,,,,,,,,,,,,,,,,,,,
2025-09-19 01:00:00+00:00,36,555,,,,,,,,,,,,,,,,,,,,,
2025-09-19 01:15:00+00:00,37,570,,,,,,,,,,,,,,,,,,,,,
2025-09-19 01:30:00+00:00,38,585,,,,,,,,,,,,,,,,,,,,,
2025-09-19 01:45:00+00:00,39,600,,,,,,,,,,,,,,,,,,,,,
2025-09-19 02:00:00+00:00,40,615,,,,,,,,,,,,,,,,,,,,,
2025-09-19 02:15:00+00:00,41,630,,,,,,,,,,,,,,,,,,,,,
2025-09-19 02:30:00+00:00,42,645,,,,,,,,,,,,,,,,,,,,,
2025-09-19 02:45:00+00:00,43,660,,,,,,,,,,,,,,,,,,,,,
2025-09-19 03:00:00+00:00,44,675,,,,,,,,,,,,,,,,,,,,,
2025-09-19 03:15:00+00:00,45,690,,,,,,,,,,,,,,,,,,,,,
2025-09-19 03:30:00+00:00,46,705,,,,,,,,,,,,,,,,,,,,,
2025-09-19 03:45:00+00:00,47,720,,,,,,,,,,,,,,,,,,,,,
2025-09-19 04:00:00+00:00,48,735,,,,,,,,,,,,,,,,,,,,,
2025-09-19 04:15:00+00:00,49,750,,,,,,,,,,,,,,,,,,,,,
2025-09-19 04:30:00+00:00,50,765,,,,,,,,,,,,,,,,,,,,,
2025-09-19 04:45:00+00:00,51,780,,,,,,,,,,,,,,,,,,,,,
2025-09-19 05:00:00+00:00,52,795,,,,,,,,,,,,,,,,,,,,,
2025-09-19 05:15:00+00:00,53,810,,,,,,,,,,,,,,,,,,,,,
2025-09-19 05:30:00+00:00,54,825,,,,,,,,,,,,,,,,,,,,,
2025-09-19 05:45:00+00:00,55,840,,,,,,,,,,,,,,,,,,,,,
2025-09-19 06:00:00+00:00,56,855,2.2126644259784958,3.1075207192420837,4.135123694397821,4.65604624160584,5.217821699058385,5.861768129921563,6.694883566499807,7.357413716646781,8.1597007739673,9.118818372954458,10.506074537054808,11.158870456400006,11.614973905350714,13.508457082614452,15.464777933136785,17.469524198867703,18.903850134119562,20.42744626721381,22.92119896660595,19.154000473976804,10.335265935508572
2025-09-19 06:15:00+00:00,57,870,62.54483890830144,73.34158126752138,86.44547568582162,98.75717247732473,111.0511994139815,124.41999812545426,143.33471614350083,168.15524751521943,185.60872074620684,197.149791947134,210.96098230687687,228.88222011150654,250.92782470483098,274.6144827918745,298.24573050910317,313.96845517085904,332.56508021914857,356.9967687574327,367.41486435052633,293.7999391320591,202.90120086671408
2025-09-19 06:30:00+00:00,58,885,280.0845707596033,373.3171406200626,500.32463889439384,560.0710581605041,616.4837024594751,705.3854190875935,785.360921801781,873.9307127834137,950.5904866064909,1062.3316708843997,1106.4296030649573,1186.8338695351908,1226.0906028687716,1252.6029957903183,1331.8907917602874,1409.7249566058758,1444.4893167790708,1463.7455242975038,1521.862238371123,1165.49597705701,918.8522266378689
2025-09-19 06:45:00+00:00,59,900,627.30858089458,1000.5491871432374,1115.809843017946,1342.7489885255152,1485.267877246595,1729.002838289525,1925.5824176618062,1994.486146498309,2076.3669007950775,2172.3070766623564,2240.6721464759894,2313.882097927073,2352.186876382918,2391.7054755271997,2477.6556199445154,2575.178732492962,2666.8088707988986,2738.5968240249686,2833.472359519661,2256.1134564868116,1936.5199192431667
2025-09-19 07:00:00+00:00,60,915,1044.429058514118,1778.0319155830002,2274.6149720695475,2659.327733298502,2877.140081315687,3049.091084765581,3147.8400528683096,3283.641914122394,3417.6385195645516,3475.6724167212938,3527.066811155093,3564.3385124792994,3600.5445163398645,3649.874476958645,3714.9821013725195,3812.8092299576247,4039.1096540979706,4160.96741852027,4286.455357821731,3600.0998969874145,3116.907567070935
2025-09-19 07:15:00+00:00,61,930,1997.5001602133925,3142.5855105624287,3811.9842065475427,4226.60113038457,4355.861248875269,4598.984977556753,4774.6532692268265,4857.914915060036,4925.607915035502,4988.924873176254,5034.85483137064,5080.893669536185,5134.12958730415,5192.738541089272,5271.8210332989365,5380.853591953347,5554.394056240373,5714.978006045544,5967.2313562459485,5019.288653395856,4665.473561505628
2025-09-19 07:30:00+00:00,62,945,3725.7410113049236,5301.497454268188,5719.098523237309,5888.166349334581,6071.021640498211,6233.177895002029,6320.997672193967,6389.219439418809,6446.663924215514,6495.480150068006,6544.301840072293,6595.658250053878,6649.252574211164,6702.820321745149,6785.9666797383525,6861.933297560258,7028.311791073957,7239.528153814706,7590.726607510844,6481.836134174423,6279.18152074682
2025-09-19 07:45:00+00:00,63,960,4690.500644474628,6883.894089328639,7140.225268711139,7289.885012200011,7490.16340265693,7630.537660118418,7732.875234305481,7816.593417619798,7895.760853443288,7980.910628419391,8031.474638532523,8081.88144045114,8137.750875985535,8198.210283703116,8258.401005649432,8343.033806495789,8433.51981612038,8650.990352307888,9034.040578179414,7935.452195422735,7643.885338116647
2025-09-19 08:00:00+00:00,64,975,6343.10602670336,8102.961701201562,8432.798829158237,8588.845055260535,8737.38988506293,8885.573236682249,9012.82854034963,9176.874491040975,9275.340212733518,9342.846208390383,9409.972038874814,9476.090750211342,9541.468879486785,9606.435512301347,9684.045028767894,9762.428308288403,9917.694456674415,10111.878905186039,10523.856188084132,9387.76481361049,8990.369699066792
2025-09-19 08:15:00+00:00,65,990,6412.027607820477,9336.925511162284,9760.404972765635,9972.397670550728,10126.663637296178,10355.494495094255,10496.36933907653,10625.981182910205,10711.569578794097,10784.217624608174,10856.283636998984,10926.56001319278,10995.086376733554,11063.03369116357,11135.15417563325,11240.705831900428,11344.714843069574,11518.989763573252,11844.998729717458,10794.972979550454,10552.33642509676
